production_id,factory_id,machine_id,product_id,production_date,target_units,actual_units,downtime_minutes,defects,shift
5188,3,393,221,2026-05-15,907,766,113,21,Morning
5189,18,235,457,2025-12-15,1052,643,79,4,Morning
5190,5,927,373,2026-03-31,837,739,91,25,Evening
5191,15,44,32,2025-10-31,848,836,1,7,Night
5192,8,944,457,2025-07-02,1090,647,111,12,Evening
5193,12,568,345,2025-09-22,1170,1049,3,24,Night
5194,14,384,103,2025-07-11,1131,773,103,19,Night
5195,6,882,156,2025-07-10,886,857,1,9,Morning
5196,18,611,182,2025-11-11,838,722,100,12,Morning
5197,3,662,228,2026-02-09,1070,974,31,25,Night
5198,20,904,336,2025-09-25,1049,709,85,16,Morning
5199,13,696,215,2026-04-05,964,819,110,19,Night
5200,18,64,374,2025-06-29,1164,1151,68,25,Evening
5201,4,256,154,2025-10-27,811,601,106,21,Night
5202,14,597,365,2026-02-26,1098,837,52,7,Night
5203,13,121,92,2025-08-24,946,801,103,20,Evening
5204,9,596,483,2025-07-14,1000,852,15,4,Evening
5205,4,603,132,2025-10-21,839,806,8,18,Night
5206,5,590,256,2025-07-27,1130,717,64,15,Night
5207,18,249,297,2026-05-24,1083,1052,115,0,Morning
5208,4,988,310,2025-11-29,1147,740,58,25,Night
5209,17,388,95,2026-04-12,912,776,52,13,Morning
5210,10,934,289,2026-04-12,918,640,91,5,Morning
5211,2,295,403,2025-10-13,1165,732,91,1,Evening
5212,24,873,52,2026-01-10,1030,646,94,9,Morning
5213,18,92,362,2025-08-14,936,830,80,6,Night
5214,15,916,39,2025-12-30,849,784,105,7,Morning
5215,17,748,424,2025-11-18,864,813,94,15,Morning
5216,13,26,454,2025-07-31,1062,753,48,7,Morning
5217,24,902,353,2026-04-28,811,810,72,6,Night
5218,23,727,243,2025-09-15,1075,850,72,5,Evening
5219,6,216,483,2026-02-21,933,667,18,7,Night
5220,17,644,323,2025-12-13,840,737,101,3,Night
5221,5,529,228,2025-07-16,1139,805,52,1,Evening
5222,23,438,207,2026-01-02,1045,925,27,14,Night
5223,3,964,350,2025-11-28,894,873,102,15,Evening
5224,10,467,165,2025-11-11,980,770,54,5,Morning
5225,5,153,423,2025-11-17,1043,626,105,3,Night
5226,23,303,77,2025-07-24,980,907,10,13,Morning
5227,11,889,327,2025-12-16,1030,862,53,8,Evening
5228,17,97,37,2026-01-05,1002,774,25,18,Morning
5229,25,388,393,2026-03-10,970,951,73,11,Morning
5230,22,767,155,2026-05-04,1177,650,38,24,Morning
5231,23,76,392,2026-03-06,895,716,36,5,Night
5232,24,756,202,2026-01-08,990,671,35,7,Night
5233,20,573,299,2025-06-25,1146,780,63,25,Evening
5234,15,832,200,2025-12-25,1071,661,29,10,Evening
5235,24,957,99,2025-09-14,1134,717,99,19,Morning
5236,6,544,451,2025-08-06,948,820,65,17,Evening
5237,13,129,410,2026-02-11,833,738,93,14,Morning
5238,12,512,84,2026-01-31,801,701,118,17,Night
5239,24,743,117,2025-08-13,1123,1015,29,6,Evening
5240,6,606,92,2026-06-10,824,774,104,8,Morning
5241,17,394,432,2025-08-09,868,781,75,19,Evening
5242,12,685,480,2025-06-28,1152,1123,3,4,Morning
5243,17,548,419,2026-03-17,1123,986,10,22,Night
5244,5,198,270,2026-04-15,1027,635,95,8,Morning
5245,13,31,472,2025-10-21,1015,853,103,10,Morning
5246,14,70,305,2026-05-27,815,639,90,23,Evening
5247,10,901,459,2025-07-29,1037,944,89,10,Morning
5248,9,942,99,2025-07-24,1023,1023,7,16,Night
5249,19,928,289,2025-12-16,1179,659,49,18,Night
5250,16,95,100,2025-07-03,1066,738,74,1,Evening
5251,7,185,149,2025-10-18,853,656,112,25,Morning
5252,12,860,107,2026-03-08,817,649,43,20,Night
5253,15,388,421,2025-12-18,973,664,105,2,Night
5254,2,441,272,2025-10-14,1200,777,13,23,Morning
5255,12,270,111,2026-03-27,1130,755,42,12,Evening
5256,9,875,11,2025-11-27,1091,695,81,10,Evening
5257,2,260,289,2025-10-01,985,686,114,23,Morning
5258,24,914,476,2025-10-18,1060,764,16,5,Evening
5259,6,917,132,2026-06-16,939,695,96,2,Night
5260,22,293,481,2026-02-24,1139,852,37,20,Evening
5261,6,763,129,2025-10-05,1042,770,52,22,Night
5262,20,866,436,2025-12-22,816,679,97,18,Evening
5263,15,226,163,2025-09-06,889,691,6,13,Morning
5264,12,467,374,2025-07-02,1191,793,11,24,Morning
5265,16,705,363,2026-04-27,1112,722,42,6,Evening
5266,10,308,92,2025-08-19,839,745,98,18,Night
5267,6,692,65,2026-05-04,1141,621,90,6,Morning
5268,8,439,317,2026-02-22,1143,1042,96,22,Evening
5269,20,478,233,2026-06-20,1026,1008,99,9,Morning
5270,9,416,308,2026-04-18,1099,901,66,2,Morning
5271,25,942,221,2026-06-07,1175,819,61,23,Evening
5272,12,527,310,2026-04-23,1029,760,25,15,Evening
5273,5,804,179,2025-07-27,843,670,32,21,Evening
5274,3,242,131,2026-05-18,1011,659,112,14,Night
5275,7,564,211,2026-05-27,832,719,40,9,Night
5276,2,729,481,2025-10-22,929,698,57,21,Morning
5277,23,277,305,2026-03-10,1182,741,57,6,Night
5278,10,747,70,2025-12-12,989,611,49,12,Evening
5279,24,567,106,2025-07-08,821,721,108,21,Morning
5280,6,688,481,2026-02-02,992,708,57,15,Night
5281,15,952,500,2025-10-29,993,692,49,5,Night
5282,17,742,99,2026-04-28,1057,667,91,1,Evening
5283,1,963,473,2026-04-27,1149,1017,69,20,Morning
5284,7,552,327,2026-05-12,1147,924,55,7,Evening
5285,1,729,244,2026-04-25,879,854,18,23,Morning
5286,8,235,143,2026-06-17,897,686,66,0,Morning
5287,23,248,433,2026-05-30,978,914,20,4,Evening
5288,24,800,332,2025-11-06,992,781,53,18,Evening
5289,9,454,19,2026-02-21,880,709,48,7,Morning
5290,25,971,120,2025-12-28,907,880,24,25,Evening
5291,23,190,214,2025-07-17,877,615,77,22,Evening
5292,4,946,264,2025-09-16,1066,844,80,21,Night
5293,2,790,463,2026-01-10,1073,619,111,7,Night
5294,12,438,425,2026-03-14,1186,937,79,19,Evening
5295,16,879,451,2026-05-26,911,802,96,12,Morning
5296,2,753,468,2025-09-17,1133,947,67,23,Morning
5297,10,789,231,2025-09-05,946,845,31,11,Night
5298,24,782,70,2026-04-02,935,789,54,7,Night
5299,2,872,436,2025-07-18,905,708,57,3,Morning
5300,18,588,17,2025-09-20,1162,927,42,10,Evening
5301,25,492,39,2026-04-05,1073,600,9,22,Morning
5302,19,95,190,2025-07-04,1077,840,62,18,Evening
5303,2,479,449,2025-09-18,823,724,9,0,Morning
5304,1,126,344,2026-05-19,920,765,10,15,Night
5305,1,263,241,2026-04-05,1014,798,57,23,Night
5306,7,667,6,2026-01-23,1193,1075,11,18,Morning
5307,5,860,185,2026-02-22,944,903,74,12,Night
5308,17,767,23,2025-08-03,898,862,74,3,Night
5309,5,379,425,2026-04-27,1040,762,103,2,Morning
5310,19,343,468,2026-03-17,1188,936,70,0,Evening
5311,18,245,325,2025-11-08,1183,861,78,25,Evening
5312,20,633,179,2026-01-31,885,769,15,16,Evening
5313,11,457,223,2026-02-04,1098,905,43,15,Morning
5314,19,934,334,2026-06-17,1009,883,18,25,Evening
5315,12,171,18,2025-08-29,811,685,27,13,Morning
5316,22,551,27,2026-03-11,1199,1120,119,8,Night
5317,19,331,308,2025-08-09,1085,895,39,11,Night
5318,19,570,220,2025-09-22,816,775,9,23,Morning
5319,8,918,41,2026-01-26,1193,618,61,13,Morning
5320,14,341,252,2026-01-02,824,761,95,21,Morning
5321,13,925,283,2025-09-16,889,739,56,6,Evening
5322,1,388,128,2026-03-27,1118,886,28,25,Evening
5323,2,606,279,2025-12-12,1057,1009,22,16,Night
5324,17,242,204,2025-09-12,809,606,26,8,Morning
5325,13,901,346,2026-06-15,1191,728,48,3,Night
5326,8,278,428,2025-10-12,890,853,36,23,Evening
5327,14,5,84,2026-05-23,1106,1045,84,16,Morning
5328,18,131,243,2025-09-07,1178,835,72,16,Evening
5329,21,466,350,2026-06-12,899,878,105,11,Evening
5330,8,820,382,2026-06-06,1144,1095,91,4,Evening
5331,23,486,195,2026-01-18,1189,1147,108,22,Night
5332,21,813,209,2026-04-26,1032,802,114,7,Evening
5333,22,689,62,2026-06-21,1162,743,10,17,Night
5334,6,923,77,2025-12-31,1114,990,57,19,Morning
5335,25,301,338,2026-01-31,940,877,20,1,Evening
5336,11,159,235,2025-08-22,987,984,38,23,Night
5337,21,112,228,2025-12-02,1141,698,40,0,Evening
5338,1,916,66,2025-09-19,873,817,118,15,Evening
5339,2,249,328,2026-02-02,937,623,91,15,Morning
5340,25,824,400,2025-09-23,1076,708,115,1,Evening
5341,17,701,101,2025-08-13,992,824,18,8,Morning
5342,12,996,205,2026-01-24,1058,861,63,11,Night
5343,7,188,268,2025-08-23,845,746,19,24,Night
5344,25,528,406,2026-03-08,1091,1035,43,16,Morning
5345,2,540,41,2025-09-25,1182,861,32,12,Night
5346,7,195,243,2025-12-17,888,779,76,18,Morning
5347,14,539,500,2026-05-10,1179,768,90,0,Evening
5348,9,221,216,2026-02-01,1041,724,41,1,Night
5349,9,322,324,2025-12-02,868,666,13,12,Night
5350,15,452,472,2025-07-03,900,762,30,21,Morning
5351,1,293,115,2026-03-22,1095,618,54,21,Night
5352,19,385,206,2026-02-26,994,816,82,21,Night
5353,3,162,425,2026-04-16,903,876,18,9,Evening
5354,1,835,420,2026-03-30,849,748,105,20,Night
5355,5,137,24,2025-10-11,922,682,42,15,Morning
5356,9,266,500,2026-06-11,918,887,92,12,Night
5357,25,490,288,2025-08-16,1047,835,56,18,Evening
5358,7,684,394,2025-12-12,1064,766,94,0,Morning
5359,20,979,60,2025-12-25,1152,765,5,15,Evening
5360,16,726,267,2026-04-13,1143,1121,20,9,Morning
5361,19,341,333,2026-05-23,956,700,35,20,Evening
5362,3,182,257,2026-03-15,916,901,71,4,Evening
5363,19,536,288,2026-04-01,1176,992,13,11,Morning
5364,8,325,13,2025-12-29,846,671,8,0,Night
5365,22,936,289,2025-08-17,843,725,15,24,Night
5366,1,853,394,2026-05-12,1004,750,83,24,Morning
5367,19,586,71,2026-03-04,804,738,109,7,Evening
5368,14,648,410,2025-11-24,1046,831,18,4,Night
5369,14,776,486,2026-04-02,1050,986,75,8,Night
5370,16,552,442,2025-06-27,1001,968,22,6,Evening
5371,23,303,278,2025-09-09,822,797,55,25,Evening
5372,20,698,329,2026-03-06,1196,1100,49,22,Night
5373,3,381,461,2026-02-13,864,706,41,1,Evening
5374,8,738,401,2025-10-17,1044,981,13,3,Evening
5375,5,719,34,2025-09-17,1193,1142,47,16,Night
5376,4,977,325,2025-07-28,1166,1137,82,5,Evening
5377,11,433,16,2025-10-14,1162,681,60,14,Night
5378,15,612,469,2026-05-09,1021,701,21,16,Evening
5379,25,890,19,2026-04-13,973,961,12,0,Morning
5380,5,67,321,2026-03-22,878,877,7,19,Evening
5381,10,216,184,2026-03-08,1050,779,110,12,Evening
5382,19,306,200,2026-02-04,907,673,8,11,Morning
5383,4,305,298,2026-01-27,1198,677,56,6,Night
5384,19,706,452,2025-07-28,940,922,41,12,Morning
5385,23,993,302,2025-09-30,1079,840,67,11,Evening
5386,7,329,349,2025-08-16,893,801,63,2,Evening
5387,3,31,327,2025-10-02,803,797,70,11,Morning
5388,22,279,378,2025-12-16,1005,704,114,25,Night
5389,5,439,259,2025-12-09,1142,909,6,22,Night
5390,20,210,163,2026-02-03,1113,973,11,16,Morning
5391,20,169,126,2026-04-10,1054,965,21,8,Night
5392,4,995,85,2026-01-19,942,685,5,2,Evening
5393,5,168,235,2026-02-05,1184,761,68,3,Evening
5394,10,310,310,2026-06-11,840,744,23,25,Night
5395,22,202,189,2026-01-01,1028,1000,103,22,Night
5396,13,30,383,2026-01-24,994,678,46,23,Morning
5397,20,316,324,2026-02-27,1139,660,23,21,Night
5398,13,935,460,2025-09-13,1176,1131,42,25,Morning
5399,2,371,97,2025-11-26,888,715,22,8,Evening
5400,10,58,481,2026-02-11,1087,1031,112,10,Night
5401,25,134,22,2026-04-15,1006,826,10,21,Night
5402,18,188,23,2025-07-12,1024,635,51,18,Night
5403,4,661,345,2025-12-30,1112,736,11,6,Evening
5404,22,921,26,2025-07-24,1064,1059,0,19,Evening
5405,5,888,483,2025-09-02,936,683,28,19,Night
5406,5,112,388,2025-08-21,816,707,114,24,Morning
5407,11,812,211,2025-10-31,957,722,24,0,Evening
5408,24,993,1,2026-05-18,1046,698,12,22,Morning
5409,19,709,442,2026-01-13,810,772,27,21,Morning
5410,16,718,407,2025-09-22,996,847,94,5,Evening
5411,21,563,24,2025-09-22,887,768,68,14,Night
5412,16,249,39,2026-01-20,1036,837,5,1,Evening
5413,7,483,328,2025-07-18,1083,645,71,22,Evening
5414,13,256,412,2026-04-25,1096,1086,38,3,Evening
5415,19,679,316,2025-11-29,1115,692,45,10,Morning
5416,9,733,486,2025-06-24,916,678,32,20,Evening
5417,13,103,24,2026-02-17,974,751,109,11,Evening
5418,15,821,389,2026-03-24,967,917,77,14,Night
5419,25,31,118,2026-06-17,988,689,62,17,Evening
5420,8,961,55,2025-11-28,1111,1066,33,14,Morning
5421,20,972,467,2026-05-12,985,876,104,23,Morning
5422,4,321,416,2025-10-20,1015,960,118,10,Evening
5423,22,932,275,2026-06-07,1059,632,118,22,Morning
5424,6,170,49,2026-06-15,940,627,45,4,Evening
5425,1,243,151,2025-12-14,1100,893,113,21,Evening
5426,7,147,18,2025-08-31,815,678,47,22,Morning
5427,17,195,435,2026-04-17,1173,987,115,2,Evening
5428,23,99,494,2026-01-17,1181,739,73,10,Evening
5429,25,733,125,2026-01-28,1091,813,99,25,Evening
5430,18,73,161,2025-07-29,1085,773,66,25,Morning
5431,9,903,16,2026-05-27,1054,766,77,16,Morning
5432,5,930,479,2026-05-28,817,642,7,15,Night
5433,13,88,145,2025-07-15,852,676,50,5,Night
5434,23,314,454,2025-11-14,1141,851,97,22,Night
5435,7,788,468,2026-01-11,1128,950,105,6,Night
5436,21,936,432,2025-11-14,1039,928,58,12,Night
5437,20,560,106,2025-06-23,968,915,2,25,Morning
5438,8,856,194,2026-06-19,1079,1020,3,2,Night
5439,5,431,170,2025-11-07,828,678,88,24,Evening
5440,16,523,411,2025-11-19,943,739,12,15,Evening
5441,14,357,496,2025-11-06,1005,874,61,14,Morning
5442,1,837,165,2025-11-24,839,761,89,9,Morning
5443,19,84,366,2025-10-23,1190,1064,93,8,Evening
5444,1,512,412,2025-08-20,907,907,24,4,Night
5445,23,303,441,2025-11-17,1155,688,74,16,Night
5446,10,420,430,2025-09-28,975,839,120,10,Night
5447,23,530,128,2025-09-05,1139,660,40,17,Morning
5448,7,60,43,2025-10-11,822,681,62,17,Night
5449,15,638,7,2025-11-26,982,734,2,17,Night
5450,11,616,336,2026-05-12,1143,909,1,15,Morning
5451,16,672,363,2025-08-10,961,806,74,12,Night
5452,20,933,261,2025-10-12,1012,846,79,24,Evening
5453,3,999,363,2025-12-05,1069,763,88,1,Night
5454,3,106,395,2025-10-28,1045,893,32,22,Night
5455,3,830,80,2026-03-22,1080,980,55,4,Morning
5456,7,81,198,2025-09-02,1142,740,22,16,Night
5457,16,246,495,2026-04-12,1159,902,30,19,Morning
5458,17,968,220,2025-08-05,962,936,99,6,Night
5459,1,639,195,2025-11-28,1036,744,107,20,Night
5460,18,981,391,2025-12-10,970,637,2,3,Night
5461,8,183,12,2026-04-08,889,858,62,19,Evening
5462,3,570,471,2026-05-24,863,741,80,12,Evening
5463,9,793,252,2025-09-05,1161,1038,38,6,Evening
5464,9,978,187,2026-05-07,893,689,18,13,Evening
5465,7,368,175,2026-02-03,994,940,11,17,Morning
5466,12,48,307,2025-08-17,969,908,42,9,Night
5467,11,206,322,2026-01-10,944,625,43,10,Night
5468,19,271,400,2025-11-12,957,814,98,11,Morning
5469,14,87,332,2026-04-12,926,854,97,13,Evening
5470,17,271,30,2025-10-04,1182,1167,65,5,Night
5471,3,619,343,2025-07-14,1078,731,27,15,Evening
5472,20,344,377,2025-12-30,1103,967,108,8,Morning
5473,21,515,483,2026-05-30,960,743,109,23,Morning
5474,13,119,257,2026-04-23,1095,992,105,21,Morning
5475,7,631,426,2026-06-09,895,705,71,5,Morning
5476,19,955,101,2026-05-08,888,677,113,11,Evening
5477,19,874,242,2025-11-27,821,612,77,16,Morning
5478,4,238,235,2025-09-13,1114,868,48,24,Morning
5479,3,462,221,2026-01-12,1146,660,65,6,Evening
5480,6,302,233,2026-06-18,841,642,58,17,Evening
5481,24,50,176,2025-09-08,1198,892,62,2,Evening
5482,23,705,227,2025-12-11,1030,706,68,1,Evening
5483,24,368,190,2026-04-10,944,648,92,8,Evening
5484,22,423,125,2025-12-05,813,678,25,24,Morning
5485,24,753,297,2026-01-15,1033,942,119,16,Morning
5486,1,53,52,2026-04-27,1118,847,33,25,Evening
5487,12,34,150,2025-10-28,835,633,69,9,Night
5488,7,565,242,2026-06-02,1166,921,65,14,Night
5489,8,640,316,2025-07-30,835,784,74,8,Evening
5490,1,556,346,2025-09-12,1058,914,109,5,Morning
5491,16,509,161,2025-10-28,986,838,38,0,Evening
5492,12,984,147,2025-12-31,894,855,108,18,Morning
5493,6,125,238,2025-12-03,1146,929,57,5,Morning
5494,9,180,293,2025-11-01,973,848,105,3,Morning
5495,3,377,92,2025-12-01,915,725,48,12,Night
5496,3,57,51,2026-03-23,1168,849,64,23,Morning
5497,9,172,391,2026-05-30,970,779,33,18,Night
5498,4,652,141,2026-05-20,1115,910,54,2,Evening
5499,20,121,232,2025-12-19,1173,664,57,16,Morning
5500,20,533,367,2026-05-01,850,761,66,20,Morning
5501,8,583,447,2026-06-02,1052,932,9,15,Evening
5502,21,956,268,2026-04-21,866,730,2,2,Morning
5503,12,302,96,2025-11-02,909,642,44,18,Morning
5504,12,560,80,2026-01-24,836,756,42,19,Night
5505,16,952,233,2025-09-07,1116,833,2,8,Night
5506,22,108,455,2025-10-28,1093,787,34,25,Evening
5507,9,266,116,2025-08-06,957,923,24,22,Night
5508,3,807,123,2026-01-03,1183,1010,61,7,Night
5509,19,688,240,2025-07-23,1178,620,46,14,Morning
5510,3,295,13,2025-07-03,1102,1099,110,4,Night
5511,25,487,212,2026-01-12,849,680,16,24,Evening
5512,11,669,475,2026-03-18,949,776,115,17,Evening
5513,9,362,3,2026-05-02,1049,960,29,13,Evening
5514,21,440,371,2026-01-18,998,972,25,2,Night
5515,19,979,163,2025-12-11,1021,973,62,3,Morning
5516,8,856,351,2025-08-11,912,849,79,7,Evening
5517,9,767,167,2026-04-15,964,942,5,22,Morning
5518,14,782,255,2025-08-08,1003,788,15,11,Morning
5519,18,377,250,2026-06-04,882,873,62,10,Evening
5520,21,179,77,2026-03-07,1122,646,54,5,Evening
5521,6,828,172,2026-05-07,1189,771,0,19,Evening
5522,17,626,116,2025-10-10,972,859,76,3,Night
5523,22,308,356,2026-04-24,938,787,37,6,Evening
5524,4,850,369,2026-05-04,1143,1055,58,25,Night
5525,17,27,244,2026-04-15,991,735,97,14,Evening
5526,14,727,134,2025-12-25,1197,895,56,5,Morning
5527,1,696,262,2025-12-19,986,666,73,13,Night
5528,1,682,4,2025-07-20,1143,958,78,12,Evening
5529,22,97,63,2026-03-15,983,602,82,9,Evening
5530,2,90,301,2025-10-11,1160,904,86,9,Evening
5531,17,849,437,2026-05-25,946,891,68,20,Morning
5532,22,914,259,2025-08-30,934,819,35,17,Night
5533,14,284,60,2026-06-19,1170,641,65,1,Morning
5534,5,526,444,2025-09-15,1021,928,49,8,Evening
5535,22,235,335,2026-06-09,911,660,53,14,Morning
5536,18,57,55,2026-03-26,1151,1139,70,11,Evening
5537,12,913,364,2026-02-01,1102,1007,27,25,Evening
5538,3,749,48,2025-11-07,970,724,40,6,Evening
5539,23,38,334,2025-12-25,1091,678,90,18,Evening
5540,13,999,450,2025-10-12,1126,1122,94,18,Evening
5541,9,415,30,2026-01-21,1150,1039,51,23,Evening
5542,9,950,170,2025-12-19,905,748,4,10,Evening
5543,14,16,76,2025-10-27,1110,635,78,7,Morning
5544,8,161,461,2025-10-09,982,662,10,1,Night
5545,15,208,266,2025-07-15,903,821,23,20,Night
5546,24,671,106,2026-06-16,1154,1148,49,7,Morning
5547,21,488,180,2025-07-08,1092,796,76,1,Morning
5548,18,743,280,2026-01-11,886,662,105,12,Morning
5549,7,704,41,2025-07-01,883,755,6,19,Night
5550,3,577,500,2026-03-21,897,655,0,20,Night
5551,5,109,370,2025-07-27,1053,1033,12,7,Evening
5552,19,394,11,2025-12-12,1115,631,58,4,Morning
5553,7,604,177,2026-01-14,1026,614,76,23,Evening
5554,18,621,47,2025-07-16,964,684,118,10,Morning
5555,15,934,345,2025-07-05,854,785,94,14,Night
5556,1,453,348,2025-12-13,844,664,81,4,Evening
5557,21,623,259,2025-12-26,982,980,83,5,Night
5558,8,344,261,2026-02-23,1047,746,1,8,Evening
5559,23,884,307,2025-09-22,824,656,27,2,Morning
5560,8,511,254,2025-11-06,891,834,106,23,Morning
5561,15,146,151,2026-05-22,853,679,42,21,Night
5562,23,831,172,2026-05-18,929,605,49,12,Evening
5563,1,695,331,2025-11-30,943,724,10,19,Evening
5564,24,887,87,2026-03-13,901,656,83,6,Morning
5565,24,885,488,2026-06-20,1156,673,28,0,Morning
5566,1,880,99,2025-06-26,1133,1061,20,12,Night
5567,1,167,125,2025-09-16,959,816,49,19,Morning
5568,24,489,88,2026-02-16,1186,730,44,5,Morning
5569,25,137,204,2026-05-13,989,829,7,0,Morning
5570,14,832,101,2026-03-12,992,919,81,8,Morning
5571,21,300,216,2025-07-10,1011,619,17,3,Evening
5572,18,892,241,2025-10-09,1078,932,68,22,Night
5573,16,542,264,2025-08-18,900,853,101,22,Evening
5574,4,895,30,2026-01-26,967,623,53,25,Morning
5575,24,377,227,2026-03-21,1029,970,6,13,Evening
5576,13,692,283,2025-06-27,850,710,116,23,Night
5577,10,495,144,2025-11-05,882,689,0,4,Morning
5578,3,921,272,2026-02-23,982,802,47,3,Night
5579,12,199,196,2025-09-21,852,653,22,10,Evening
5580,5,511,111,2025-09-01,936,913,64,2,Night
5581,13,985,344,2026-04-18,1150,808,0,4,Morning
5582,11,37,180,2025-08-03,1158,877,42,9,Morning
5583,2,685,358,2026-02-12,878,815,35,14,Night
5584,24,778,163,2025-12-28,894,742,94,22,Evening
5585,6,744,451,2026-02-09,901,817,93,0,Evening
5586,6,671,21,2025-10-14,1110,992,45,5,Evening
5587,10,401,20,2025-12-24,1177,703,114,13,Night
5588,18,526,457,2025-07-06,1107,742,36,17,Morning
5589,22,649,272,2026-03-14,1046,880,11,20,Evening
5590,9,845,282,2025-10-07,1019,797,67,3,Night
5591,7,499,289,2025-10-28,803,744,25,11,Night
5592,12,678,52,2025-10-28,1137,902,27,5,Morning
5593,17,783,13,2026-05-06,884,842,120,2,Night
5594,20,695,396,2025-10-31,817,640,78,13,Night
5595,3,85,303,2025-10-26,1096,1082,63,4,Evening
5596,17,998,366,2026-04-20,871,683,66,3,Morning
5597,1,667,152,2026-03-27,885,665,58,18,Morning
5598,14,441,472,2026-03-06,1058,713,55,5,Night
5599,1,385,207,2025-07-14,1131,740,1,21,Morning
5600,7,785,136,2026-05-02,887,868,20,23,Evening
5601,2,209,394,2026-02-22,979,634,49,25,Morning
5602,9,976,111,2025-12-07,950,717,12,4,Night
5603,14,311,185,2025-12-30,1033,733,48,10,Morning
5604,24,475,313,2025-07-11,1193,611,99,19,Evening
5605,23,834,228,2026-04-26,967,907,6,2,Evening
5606,2,695,146,2026-01-17,877,633,75,5,Night
5607,22,916,213,2026-05-09,969,635,116,20,Night
5608,10,146,40,2025-07-20,996,955,43,22,Night
5609,16,355,116,2026-06-10,1133,1014,106,13,Night
5610,15,645,268,2026-01-20,1123,677,75,5,Night
5611,7,854,24,2026-04-06,1140,917,17,10,Morning
5612,19,578,58,2025-11-23,917,893,80,8,Night
5613,8,912,201,2025-12-13,1182,634,56,22,Night
5614,6,273,106,2025-10-07,994,817,101,25,Morning
